id,manufacturer,model,external_id,name,year_from,year_to,status
284,BMW,4,40742,"4 Coupe (G22, G82) 7.2020",7.2020,,completed
285,BMW,4,11900,4 Gran Coupe (F36) 3.2014-5.2021,3.2014,5.2021,completed
286,BMW,4,11600,"4 Convertible (F33, F83) 10.2013-8.2020",10.2013,8.2020,completed
287,BMW,4,11300,"4 Coupe (F32, F82) 7.2013-6.2020",7.2013,6.2020,completed
288,BMW,5,45189,"5 Touring (G61, G99) 3.2024",3.2024,,completed
289,BMW,5,44382,"5 (G60, G90, G68) 7.2023",7.2023,,completed
290,BMW,5,37535,5 Touring (G31) 3.2017,3.2017,,completed
291,BMW,5,37157,"5 (G30, F90) 9.2016",9.2016,,completed
292,BMW,5,8762,5 Touring (F11) 11.2009-2.2017,11.2009,2.2017,completed
293,BMW,5,8541,5 (F10) 1.2009-10.2016,1.2009,10.2016,completed
294,BMW,5,8274,5 Gran Turismo (F07) 1.2009-12.2018,1.2009,12.2018,completed
295,BMW,5,5079,5 Touring (E61) 3.2004-12.2010,3.2004,12.2010,completed
296,BMW,5,4993,5 (E60) 12.2001-3.2010,12.2001,3.2010,completed
297,BMW,5,1892,5 Touring (E39) 9.1996-6.2004,9.1996,6.2004,completed
298,BMW,5,1449,5 (E39) 9.1995-12.2003,9.1995,12.2003,completed
299,BMW,5,459,5 Touring (E34) 7.1991-7.1996,7.1991,7.1996,completed
300,BMW,5,464,5 (E34) 2.1987-12.1995,2.1987,12.1995,completed
301,BMW,5,452,5 (E28) 5.1981-12.1987,5.1981,12.1987,completed
302,BMW,5,456,5 (E12) 3.1972-8.1981,3.1972,8.1981,completed
303,BMW,501,1642,501 7.1952-1.1959,7.1952,1.1959,completed
304,BMW,502,37691,502 Saloon 9.1954-12.1963,9.1954,12.1963,completed
305,BMW,503,3390,503 Convertible (E03) 1.1957-5.1961,1.1957,5.1961,completed
306,BMW,507,37690,507 (E03) 10.1956-7.1959,10.1956,7.1959,completed
307,BMW,6,38046,6 Gran Turismo (G32) 6.2017,6.2017,,completed
308,BMW,6,11034,6 Gran Coupe (F06) 3.2012-10.2018,3.2012,10.2018,completed
309,BMW,6,9160,6 Coupe (F13) 7.2011-10.2017,7.2011,10.2017,completed
310,BMW,6,9159,6 Convertible (F12) 12.2010-6.2018,12.2010,6.2018,completed
311,BMW,6,5087,6 Convertible (E64) 3.2004-12.2010,3.2004,12.2010,completed
312,BMW,6,5086,6 (E63) 9.2003-12.2013,9.2003,12.2013,completed
313,BMW,6,486,6 (E24) 10.1975-4.1989,10.1975,4.1989,completed
314,BMW,600,4002,600 (111) 12.1957-5.1961,12.1957,5.1961,completed
315,BMW,7,42916,7 (G70) 7.2022,7.2022,,completed
316,BMW,7,14283,"7 (G11, G12) 7.2015-6.2022",7.2015,6.2022,completed
317,BMW,7,7864,"7 (F01, F02, F03, F04) 2.2008-12.2015",2.2008,12.2015,completed
318,BMW,7,4816,"7 (E65, E66, E67) 7.2001-12.2009",7.2001,12.2009,completed
319,BMW,7,549,7 (E38) 3.1994-12.2001,3.1994,12.2001,completed
320,BMW,7,544,7 (E32) 3.1985-10.1994,3.1985,10.1994,completed
321,BMW,7,539,7 (E23) 5.1977-4.1988,5.1977,4.1988,completed
322,BMW,700,4805,700 Coupe (AE) 8.1959-4.1964,8.1959,4.1964,completed
323,BMW,700,2054,700 (107) 1.1959-11.1966,1.1959,11.1966,completed
324,BMW,8,39628,"8 Gran Coupe (G16, F93) 7.2019",7.2019,,completed
325,BMW,8,39034,"8 Convertible (G14, F91) 11.2018",11.2018,,completed
326,BMW,8,38775,"8 Coupe (G15, F92) 7.2018",7.2018,,completed
327,BMW,8,67,8 (E31) 1.1990-12.1999,1.1990,12.1999,completed
328,BMW,C,12008,C,,,completed
329,BMW,C1,12107,C1,,,completed
330,BMW,CE 02,44884,CE 02,,,completed
331,BMW,CE 04,43918,CE 04,,,completed
332,BMW,F ( - 800cc),12108,F ( - 800cc),,,completed
333,BMW,F (801cc - ),45309,F (801cc - ),,,completed
334,BMW,G,12109,G,,,completed
335,BMW,GLAS,36965,GLAS (602) 9.1967-5.1968,9.1967,5.1968,completed
336,BMW,HP,12110,HP,,,completed
337,BMW,i3,11443,i3 (I01) 8.2013-7.2022,8.2013,7.2022,completed
338,BMW,i8,38331,i8 Roadster (I15) 3.2018-6.2020,3.2018,6.2020,completed
339,BMW,i8,11902,i8 (I12) 3.2014-6.2020,3.2014,6.2020,completed
340,BMW,ISETTA,1435,"ISETTA (100, 103) 1.1956-11.1963",1.1956,11.1963,completed
341,BMW,iX,41979,iX (I20) 7.2021,7.2021,,completed
342,BMW,K,12111,K,,,completed
343,BMW,M,41760,M,,,completed
344,BMW,M1,1790,M1 (E26) 5.1979-5.1983,5.1979,5.1983,completed
345,BMW,R,14014,R,,,completed
346,BMW,R 100,12735,R 100,,,completed
347,BMW,R 1100,12741,R 1100,,,completed
348,BMW,R 1150,12742,R 1150,,,completed
349,BMW,R 1200,12743,R 1200,,,completed
350,BMW,R 1250,39516,R 1250,,,completed
351,BMW,R 1300,45242,R 1300,,,completed
352,BMW,R 18,40728,R 18,,,completed
353,BMW,R 25,13552,R 25,,,completed
354,BMW,R 45,14697,R 45,,,completed
355,BMW,R 50,12739,R 50,,,completed
356,BMW,R 60,12740,R 60,,,completed
357,BMW,R 65,12733,R 65,,,completed
358,BMW,R 69,14480,R 69,,,completed
359,BMW,R 75,12737,R 75,,,completed
360,BMW,R 80,12738,R 80,,,completed
361,BMW,R 850,12734,R 850,,,completed
362,BMW,R 90,12736,R 90,,,completed
363,BMW,R 900,13082,R 900,,,completed
364,BMW,S,12112,S,,,completed
365,BMW,V8,1641,V8 Coupe (502) 9.1954-7.1966,9.1954,7.1966,completed
366,BMW,X1,43036,X1 (U11) 7.2022,7.2022,,completed
367,BMW,X1,14383,X1 (F48) 11.2014-12.2022,11.2014,12.2022,completed
368,BMW,X1,8277,X1 (E84) 3.2009-6.2015,3.2009,6.2015,completed
369,BMW,X2,44861,X2 (U10) 11.2023,11.2023,,completed
370,BMW,X2,38274,X2 (F39) 11.2017-10.2023,11.2017,10.2023,completed
371,BMW,X3,45659,X3 (G45) 8.2024,8.2024,,completed
372,BMW,X3,38057,"X3 (G01, F97, G08) 7.2017",7.2017,,completed
373,BMW,X3,39646,X3 Van (G01) 7.2017,7.2017,,completed
374,BMW,X3,8763,X3 (F25) 9.2010-12.2017,9.2010,12.2017,completed
375,BMW,X3,5085,X3 (E83) 1.2003-12.2011,1.2003,12.2011,completed
376,BMW,X4,38487,"X4 (G02, F98) 4.2018",4.2018,,completed
377,BMW,X4,11945,X4 (F26) 5.2013-3.2018,5.2013,3.2018,completed
378,BMW,X5,40437,X5 Van (G05) 11.2019,11.2019,,completed
379,BMW,X5,38751,"X5 (G05, F95) 8.2018",8.2018,,completed
380,BMW,X5,11482,"X5 (F15, F85) 8.2013-7.2018",8.2013,7.2018,completed
381,BMW,X5,6414,X5 (E70) 2.2006-7.2013,2.2006,7.2013,completed
382,BMW,X5,4343,X5 (E53) 1.2000-12.2006,1.2000,12.2006,completed
383,BMW,X6,39650,"X6 (G06, F96) 8.2019",8.2019,,completed
384,BMW,X6,12845,"X6 (F16, F86) 8.2014-7.2019",8.2014,7.2019,completed
385,BMW,X6,7378,"X6 (E71, E72) 6.2007-12.2015",6.2007,12.2015,completed
386,BMW,X7,39060,X7 (G07) 3.2019,3.2019,,completed
387,BMW,XM,43810,XM (G09) 12.2022,12.2022,,completed
388,BMW,Z1,138,Z1 Roadster 6.1988-6.1991,6.1988,6.1991,completed
389,BMW,Z3,2079,Z3 Coupe (E36) 4.1997-6.2003,4.1997,6.2003,completed
390,BMW,Z3,3483,Z3 Roadster (E36) 10.1995-1.2003,10.1995,1.2003,completed
391,BMW,Z4,39028,Z4 Roadster (G29) 11.2018,11.2018,,completed
392,BMW,Z4,8033,Z4 Roadster (E89) 2.2009-8.2016,2.2009,8.2016,completed
393,BMW,Z4,5516,Z4 Coupe (E86) 3.2006-12.2009,3.2006,12.2009,completed
394,BMW,Z4,4924,Z4 Roadster (E85) 9.2002-12.2009,9.2002,12.2009,completed
395,BMW,Z8,4279,Z8 Roadster (E52) 1.2000-12.2003,1.2000,12.2003,completed
396,CHEVROLET,ALERO,4090,ALERO 3.1999-9.2004,3.1999,9.2004,completed
397,CHEVROLET,ASTRO,5889,ASTRO Bus 10.1994-5.2005,10.1994,5.2005,completed
398,CHEVROLET,ASTRO,5890,ASTRO Van 10.1994-5.2005,10.1994,5.2005,completed
399,CHEVROLET,ASTRO,5887,ASTRO Bus 10.1984-9.1994,10.1984,9.1994,completed
400,CHEVROLET,ASTRO,5888,ASTRO Van 10.1984-9.1994,10.1984,9.1994,completed
401,CHEVROLET,AVALANCHE,7535,AVALANCHE 6.2005-12.2013,6.2005,12.2013,completed
402,CHEVROLET,AVEO,9591,AVEO Hatchback (T300) 3.2011,3.2011,,completed
403,CHEVROLET,AVEO,9592,AVEO Saloon (T300) 3.2011,3.2011,,completed
404,CHEVROLET,AVEO,7372,"AVEO / KALOS Hatchback (T250, T255) 6.2006",6.2006,,completed
405,CHEVROLET,AVEO,5556,"AVEO / KALOS Saloon (T250, T255) 3.2005",3.2005,,completed
406,CHEVROLET,AVEO / GENTRA,5556,"AVEO / KALOS Saloon (T250, T255) 3.2005",3.2005,,completed
407,CHEVROLET,AVEO / KALOS,7372,"AVEO / KALOS Hatchback (T250, T255) 6.2006",6.2006,,completed
408,CHEVROLET,AVEO / KALOS,5556,"AVEO / KALOS Saloon (T250, T255) 3.2005",3.2005,,completed
409,CHEVROLET,AVEO / KALOS,10519,AVEO / KALOS Hatchback (T200) 2.2003-12.2008,2.2003,12.2008,completed
410,CHEVROLET,AVEO / KALOS,10823,AVEO / KALOS Saloon (T200) 1.2003-12.2008,1.2003,12.2008,completed
411,CHEVROLET,AVEO U-VA,7372,"AVEO / KALOS Hatchback (T250, T255) 6.2006",6.2006,,completed
412,CHEVROLET,BERETTA,1990,BERETTA Coupe (1_37) 1.1987-12.1996,1.1987,12.1996,completed
413,CHEVROLET,BLAZER S10,1976,BLAZER S10 10.1993-9.2005,10.1993,9.2005,completed
414,CHEVROLET,BLAZER S10,3514,BLAZER S10 9.1982-12.1994,9.1982,12.1994,completed
415,CHEVROLET,C1500,5912,C1500 Pickup 1.1988-12.2000,1.1988,12.2000,completed
416,CHEVROLET,C2500,5916,C2500 Pickup 10.1996-12.2001,10.1996,12.2001,completed
417,CHEVROLET,CAMARO,14576,CAMARO 9.2015,9.2015,,completed
418,CHEVROLET,CAMARO,36523,CAMARO Convertible 9.2015,9.2015,,completed
419,CHEVROLET,CAMARO,9589,CAMARO Convertible 1.2011,1.2011,,completed
420,CHEVROLET,CAMARO,9590,CAMARO 2.2009-12.2015,2.2009,12.2015,completed
421,CHEVROLET,CAMARO,1999,CAMARO 12.1992-12.2002,12.1992,12.2002,completed
422,CHEVROLET,CAMARO,5921,CAMARO Convertible 10.1992-12.2002,10.1992,12.2002,completed
423,CHEVROLET,CAMARO,1998,CAMARO (FP_) 6.1981-12.1992,6.1981,12.1992,completed
424,CHEVROLET,CAMARO,1997,CAMARO 9.1969-12.1981,9.1969,12.1981,completed
425,CHEVROLET,CAPRICE,36799,CAPRICE 9.1990-12.1996,9.1990,12.1996,completed
426,CHEVROLET,CAPRICE,36354,CAPRICE Estate 9.1990-12.1996,9.1990,12.1996,completed
427,CHEVROLET,CAPRICE,2001,CAPRICE 9.1976-12.1990,9.1976,12.1990,completed
428,CHEVROLET,CAPRICE,34979,CAPRICE Coupe 9.1976-1.1989,9.1976,1.1989,completed
429,CHEVROLET,CAPRICE,34977,CAPRICE Estate 9.1976-12.1990,9.1976,12.1990,completed
430,CHEVROLET,CAPTIVA,5597,"CAPTIVA (C100, C140) 6.2006",6.2006,,completed
431,CHEVROLET,CAPTIVA,41553,CAPTIVA Van (C100) 6.2006,6.2006,,completed
432,CHEVROLET,CAPTIVA SPORT,10284,CAPTIVA SPORT 1.2007,1.2007,,completed
433,CHEVROLET,CAVALIER,5934,CAVALIER Saloon 10.1991-9.1996,10.1991,9.1996,completed
434,CHEVROLET,CAVALIER,5933,CAVALIER Convertible 1.1988-12.1994,1.1988,12.1994,completed
435,CHEVROLET,CAVALIER,5931,CAVALIER Saloon 1.1988-12.1994,1.1988,12.1994,completed
436,CHEVROLET,CAVALIER,5932,CAVALIER Coupe 9.1987-12.1994,9.1987,12.1994,completed
437,CHEVROLET,CORSA,5965,CORSA Saloon 3.1994-12.2010,3.1994,12.2010,completed
438,CHEVROLET,CORSICA,1991,CORSICA (1_69) 1.1987-12.1996,1.1987,12.1996,completed
439,CHEVROLET,CORVETTE,40420,CORVETTE Convertible (C8) 10.2019,10.2019,,completed
440,CHEVROLET,CORVETTE,40419,CORVETTE (C8) 7.2019,7.2019,,completed
441,CHEVROLET,CORVETTE,11488,CORVETTE (C7) 9.2013-12.2019,9.2013,12.2019,completed
442,CHEVROLET,CORVETTE,11489,CORVETTE Convertible (C7) 9.2013-12.2019,9.2013,12.2019,completed
443,CHEVROLET,CORVETTE,5096,CORVETTE (C6) 9.2004-12.2013,9.2004,12.2013,completed
444,CHEVROLET,CORVETTE,5547,CORVETTE Convertible (C6) 9.2004-12.2013,9.2004,12.2013,completed
445,CHEVROLET,CORVETTE,4067,CORVETTE Convertible 9.1997-9.2004,9.1997,9.2004,completed
446,CHEVROLET,CORVETTE,1977,CORVETTE Coupe (C5) 1.1997-12.2004,1.1997,12.2004,completed
447,CHEVROLET,CORVETTE,2002,CORVETTE Convertible (1YY) 2.1983-9.1997,2.1983,9.1997,completed
448,CHEVROLET,CORVETTE,6766,CORVETTE 9.1982-12.1997,9.1982,12.1997,completed
449,CHEVROLET,CORVETTE,30675,CORVETTE Convertible 9.1967-12.1982,9.1967,12.1982,completed
450,CHEVROLET,CRUZE,10516,CRUZE Station Wagon (J308) 8.2012,8.2012,,completed
451,CHEVROLET,CRUZE,9625,CRUZE Hatchback (J305) 12.2010,12.2010,,completed
452,CHEVROLET,CRUZE,8127,CRUZE (J300) 5.2009,5.2009,,completed
453,CHEVROLET,EPICA,5578,EPICA (KL1_) 6.2004-12.2011,6.2004,12.2011,completed
454,CHEVROLET,EVANDA,5407,EVANDA 3.2005,3.2005,,completed
455,CHEVROLET,EXPRESS,7536,EXPRESS Bus 1.2003,1.2003,,completed
456,CHEVROLET,G20,35008,G20 Extended Cargo Van 9.1970-12.1996,9.1970,12.1996,completed
457,CHEVROLET,G20,13843,G20 Standard Cargo Van 9.1970-12.1996,9.1970,12.1996,completed
458,CHEVROLET,HHR,6451,HHR 9.2005-12.2011,9.2005,12.2011,completed
459,CHEVROLET,IMPALA,4082,IMPALA Saloon 1.1999-12.2005,1.1999,12.2005,completed
460,CHEVROLET,IMPALA,35018,IMPALA Estate 9.1976-12.1982,9.1976,12.1982,completed
461,CHEVROLET,IMPALA,35014,IMPALA Saloon 9.1976-12.1985,9.1976,12.1985,completed
462,CHEVROLET,KALOS,5556,"AVEO / KALOS Saloon (T250, T255) 3.2005",3.2005,,completed
463,CHEVROLET,LACETTI,11436,LACETTI Estate (J200) 5.2003,5.2003,,completed
464,CHEVROLET,LACETTI,5403,LACETTI (J200) 3.2003,3.2003,,completed
465,CHEVROLET,LACETTI,14179,LACETTI Saloon (J200) 3.2003-3.2013,3.2003,3.2013,completed
466,CHEVROLET,LOVA,5556,"AVEO / KALOS Saloon (T250, T255) 3.2005",3.2005,,completed
467,CHEVROLET,LUMINA,6083,LUMINA Saloon 9.1994-12.2001,9.1994,12.2001,completed
468,CHEVROLET,LUMINA,6081,LUMINA Saloon 10.1989-12.1994,10.1989,12.1994,completed
469,CHEVROLET,LUMINA APV,1975,LUMINA APV MPV 9.1988-12.1996,9.1988,12.1996,completed
470,CHEVROLET,MALIBU,10003,MALIBU (V300) 1.2012,1.2012,,completed
471,CHEVROLET,MALIBU,2003,MALIBU 9.1977-12.1983,9.1977,12.1983,completed
472,CHEVROLET,MATIZ,5400,"MATIZ (M200, M250) 3.2005",3.2005,,completed
473,CHEVROLET,MONTE CARLO,14060,MONTE CARLO Coupe 9.1969-12.1972,9.1969,12.1972,completed
474,CHEVROLET,NIVA,9719,NIVA (2123) 9.2002,9.2002,,completed
475,CHEVROLET,NOVA,11329,NOVA Saloon 1.1973-12.1979,1.1973,12.1979,completed
476,CHEVROLET,NUBIRA,5405,NUBIRA Estate 1.2005-12.2011,1.2005,12.2011,completed
477,CHEVROLET,NUBIRA,5404,NUBIRA Saloon 1.2005-12.2012,1.2005,12.2012,completed
478,CHEVROLET,OPTRA,6107,"OPTRA Saloon (1J_, J200) 4.2003-12.2012",4.2003,12.2012,completed
479,CHEVROLET,ORLANDO,9083,ORLANDO (J309) 12.2010,12.2010,,completed
480,CHEVROLET,REZZO,5406,REZZO MPV (U100) 3.2005,3.2005,,completed
481,CHEVROLET,S10,10907,S10 Pickup 1.1994-12.2012,1.1994,12.2012,completed
482,CHEVROLET,S10 Pick Up,6131,S10 Pick Up 9.1981-9.1991,9.1981,9.1991,completed
483,CHEVROLET,SILVERADO 1500,12924,SILVERADO 1500 Crew Cab Pickup 9.2013,9.2013,,completed
484,CHEVROLET,SILVERADO 1500,12925,SILVERADO 1500 Extended Cab Pickup 9.2013,9.2013,,completed
485,CHEVROLET,SILVERADO 1500,11133,SILVERADO 1500 9.2006,9.2006,,completed
486,CHEVROLET,SILVERADO 1500,36116,SILVERADO 1500 Crew Cab Pickup 9.2006-12.2013,9.2006,12.2013,completed
487,CHEVROLET,SILVERADO 1500,36117,SILVERADO 1500 Extended Cab Pickup 9.2006-12.2013,9.2006,12.2013,completed
488,CHEVROLET,SILVERADO 1500,36118,SILVERADO 1500 Standard Cab Pickup 9.2006-12.2013,9.2006,12.2013,completed
489,CHEVROLET,SILVERADO 2500,13097,SILVERADO 2500 Crew Cab Pickup 9.2012,9.2012,,completed
490,CHEVROLET,SILVERADO 2500,13098,SILVERADO 2500 Extended Cab Pickup 9.2012,9.2012,,completed
491,CHEVROLET,SILVERADO 2500,13096,SILVERADO 2500 Standard Cab Pickup 9.2012,9.2012,,completed
492,CHEVROLET,SILVERADO 2500,11129,SILVERADO 2500 9.1998,9.1998,,completed
493,CHEVROLET,SILVERADO 2500 HD,10909,SILVERADO 2500 HD 9.2006,9.2006,,completed
494,CHEVROLET,SONIC,9591,AVEO Hatchback (T300) 3.2011,3.2011,,completed
495,CHEVROLET,SPARK,8543,SPARK (M300) 12.2009,12.2009,,completed
496,CHEVROLET,SPARK,6155,SPARK 5.2005,5.2005,,completed
497,CHEVROLET,SPARK,5400,"MATIZ (M200, M250) 3.2005",3.2005,,completed
498,CHEVROLET,SPARK LITE,5400,"MATIZ (M200, M250) 3.2005",3.2005,,completed
499,CHEVROLET,SUBURBAN,7538,SUBURBAN (GMT 900) 1.2005,1.2005,,completed
500,CHEVROLET,TAHOE,12982,TAHOE (K2UC) 7.2014,7.2014,,completed
501,CHEVROLET,TAHOE,4605,TAHOE (B2W) 9.1999-12.2006,9.1999,12.2006,completed
502,CHEVROLET,TAHOE,6172,TAHOE (GMT400) 10.1993-4.2001,10.1993,4.2001,completed
503,CHEVROLET,TRAILBLAZER,4835,TRAILBLAZER (KC_) 9.2001-12.2009,9.2001,12.2009,completed
504,CHEVROLET,TRANS SPORT,1915,TRANS SPORT 8.1996-9.2005,8.1996,9.2005,completed
505,CHEVROLET,TRAX,10819,TRAX 12.2012,12.2012,,completed
506,CHEVROLET,VOLT,9563,VOLT 4.2011,4.2011,,completed
507,CHEVROLET,ZAFIRA,6220,ZAFIRA (F75) 2.1999-12.2012,2.1999,12.2012,completed
508,CHRYSLER,300C,10881,300C (LX) 9.2010,9.2010,,completed
509,CHRYSLER,300C,5117,"300C (LX, LE) 9.2004",9.2004,,completed
510,CHRYSLER,300C,5464,"300C Touring (LX, LE) 9.2004-12.2010",9.2004,12.2010,completed
511,CHRYSLER,300M,3557,300M (LR) 7.1998-9.2004,7.1998,9.2004,completed
512,CHRYSLER,CIRRUS,5945,CIRRUS 5.1994-9.2000,5.1994,9.2000,completed
513,CHRYSLER,CONCORDE,5962,CONCORDE 10.1997-12.2004,10.1997,12.2004,completed
514,CHRYSLER,CONCORDE,5961,CONCORDE 9.1992-9.1997,9.1992,9.1997,completed
515,CHRYSLER,CROSSFIRE,5142,CROSSFIRE Roadster 5.2004-12.2008,5.2004,12.2008,completed
516,CHRYSLER,CROSSFIRE,5048,CROSSFIRE 7.2003-12.2008,7.2003,12.2008,completed
517,CHRYSLER,DAYTONA,2005,DAYTONA Coupe 10.1984-10.1992,10.1984,10.1992,completed
518,CHRYSLER,DELTA,10298,DELTA 8.2011,8.2011,,completed
519,CHRYSLER,ES,13449,ES 1.1988-12.1991,1.1988,12.1991,completed
520,CHRYSLER,GRAND VOYAGER,6443,GRAND VOYAGER V (RT) 10.2007,10.2007,,completed
521,CHRYSLER,LE BARON,1293,LE BARON Convertible 9.1986-1.1997,9.1986,1.1997,completed
522,CHRYSLER,LE BARON,1292,LE BARON Saloon 9.1986-12.1994,9.1986,12.1994,completed
523,CHRYSLER,LE BARON,7919,LE BARON Coupe 1.1986-12.1993,1.1986,12.1993,completed
524,CHRYSLER,NEON,4368,NEON II 8.1999-12.2006,8.1999,12.2006,completed
525,CHRYSLER,NEON,1452,NEON (PL) 5.1994-9.2000,5.1994,9.2000,completed
526,CHRYSLER,NEW YORKER,1455,NEW YORKER 1.1992-9.1998,1.1992,9.1998,completed
527,CHRYSLER,PT CRUISER,39203,PT CRUISER Combi Van (PT_) 10.2002-8.2008,10.2002,8.2008,completed
528,CHRYSLER,PT CRUISER,4606,PT CRUISER (PT_) 6.2000-12.2010,6.2000,12.2010,completed
529,CHRYSLER,PT CRUISER,5106,PT CRUISER Convertible 6.2000-12.2010,6.2000,12.2010,completed
530,CHRYSLER,SARATOGA,2006,SARATOGA 9.1989-12.1995,9.1989,12.1995,completed
531,CHRYSLER,SEBRING,7090,SEBRING Convertible (JS) 5.2007-12.2010,5.2007,12.2010,completed
532,CHRYSLER,SEBRING,7091,SEBRING (JS) 9.2006-12.2010,9.2006,12.2010,completed
533,CHRYSLER,SEBRING,4764,SEBRING Convertible (JR) 4.2001-6.2007,4.2001,6.2007,completed
534,CHRYSLER,SEBRING,4730,SEBRING (JR) 9.2000-6.2007,9.2000,6.2007,completed
535,CHRYSLER,SEBRING,6145,SEBRING Coupe (FJ) 5.1995-9.2000,5.1995,9.2000,completed
536,CHRYSLER,STRATUS,1552,STRATUS Convertible (JX) 4.1996-4.2001,4.1996,4.2001,completed
537,CHRYSLER,STRATUS,1491,STRATUS (JA) 9.1994-4.2001,9.1994,4.2001,completed
538,CHRYSLER,VIPER,3945,VIPER 8.1992-12.1998,8.1992,12.1998,completed
539,CHRYSLER,VIPER,3946,VIPER Convertible 10.1991-12.1998,10.1991,12.1998,completed
540,CHRYSLER,VISION,1434,VISION 9.1993-12.1997,9.1993,12.1997,completed
541,CHRYSLER,VOYAGER,874,"VOYAGER IV (RG, RS) 9.1999-12.2008",9.1999,12.2008,completed
542,CHRYSLER,VOYAGER,41758,VOYAGER IV VAN (S_) 9.1999-12.2008,9.1999,12.2008,completed
543,CHRYSLER,VOYAGER,41743,VOYAGER III VAN (GS_) 1.1995-12.2001,1.1995,12.2001,completed
544,CHRYSLER,VOYAGER,9703,VOYAGER II (ES) 8.1990-9.1995,8.1990,9.1995,completed
545,CHRYSLER,VOYAGER,3477,VOYAGER I (AS) 8.1984-9.1990,8.1984,9.1990,completed
546,CHRYSLER,VOYAGER / GRAND VOYAGER,41606,VOYAGER / GRAND VOYAGER IV (RG) 2.2000-2.2008,2.2000,2.2008,completed
547,CHRYSLER,VOYAGER / GRAND VOYAGER,1456,"VOYAGER / GRAND VOYAGER III (GS_, NS_) 1.1992-3.2001",1.1992,3.2001,completed
548,CHRYSLER,YPSILON,10297,YPSILON 5.2011,5.2011,,completed
549,CITROËN,2 CV,168,2 CV 3.1963-8.1991,3.1963,8.1991,completed
550,CITROËN,ACADIANE,4500,ACADIANE 8.1978-10.1988,8.1978,10.1988,completed
551,CITROËN,AMI,41794,AMI (9A_) 4.2020,4.2020,,completed
552,CITROËN,AMI,1661,AMI Break 5.1968-12.1977,5.1968,12.1977,completed
553,CITROËN,AMI,1660,AMI 1.1963-12.1977,1.1963,12.1977,completed
554,CITROËN,AX,393,AX (ZA-_) 7.1986-12.1998,7.1986,12.1998,completed
555,CITROËN,AXEL,3502,AXEL 10.1981-3.1991,10.1981,3.1991,completed
556,CITROËN,BERLINGO,38837,"BERLINGO (ER_, EC_) 6.2018",6.2018,,completed
557,CITROËN,BERLINGO,39023,BERLINGO Box Body/MPV (K9) 6.2018,6.2018,,completed
558,CITROËN,BERLINGO,6732,BERLINGO Box Body/MPV (B9) 4.2008-4.2021,4.2008,4.2021,completed
559,CITROËN,BERLINGO,11260,BERLINGO Platform/Chassis (B9) 4.2008-4.2021,4.2008,4.2021,completed
560,CITROËN,BERLINGO,1553,BERLINGO / BERLINGO FIRST Box Body/MPV (M_) 7.1996-12.2011,7.1996,12.2011,completed
561,CITROËN,BERLINGO,1567,"BERLINGO / BERLINGO FIRST MPV (MF_, GJK_, GFK_) 7.1996",7.1996,,completed
562,CITROËN,BERLINGO / BERLINGO FIRST,1553,BERLINGO / BERLINGO FIRST Box Body/MPV (M_) 7.1996-12.2011,7.1996,12.2011,completed
563,CITROËN,BERLINGO / BERLINGO FIRST,1567,"BERLINGO / BERLINGO FIRST MPV (MF_, GJK_, GFK_) 7.1996",7.1996,,completed
564,CITROËN,BERLINGO MULTISPACE,6731,BERLINGO MULTISPACE (B9) 4.2008-4.2021,4.2008,4.2021,completed
565,CITROËN,BX,413,BX Break (XB-_) 4.1983-12.1994,4.1983,12.1994,completed
566,CITROËN,BX,410,BX (XB-_) 10.1982-12.1994,10.1982,12.1994,completed
567,CITROËN,BX,39812,BX Van (XB-_) 9.1982-1.1992,9.1982,1.1992,completed
568,CITROËN,C-CROSSER,6230,"C-CROSSER (VU_, VV_) 2.2007-12.2012",2.2007,12.2012,completed
569,CITROËN,C-CROSSER,41605,C-CROSSER Van (VU_) 2.2007-12.2012,2.2007,12.2012,completed
570,CITROËN,C-CROSSER ENTERPRISE,8612,"C-CROSSER ENTERPRISE (VU_, VV_) 1.2009",1.2009,,completed
571,CITROËN,C-ELYSEE,10869,C-ELYSEE (DD_) 11.2012,11.2012,,completed
572,CITROËN,C-ZERO,8527,C-ZERO 10.2010,10.2010,,completed
573,CITROËN,C1,12793,"C1 II (PA_, PS_) 4.2014-7.2021",4.2014,7.2021,completed
574,CITROËN,C1,5413,"C1 (PM_, PN_) 6.2005-9.2014",6.2005,9.2014,completed
575,CITROËN,C15,38911,C15 Platform/Chassis (VDPD) 11.1992-10.2002,11.1992,10.2002,completed
576,CITROËN,C15,7601,C15 Estate 4.1987-8.2000,4.1987,8.2000,completed
577,CITROËN,C15,421,C15 Box Body/MPV (VD_) 10.1984-10.2006,10.1984,10.2006,completed
578,CITROËN,C2,4998,C2 (JM_) 7.2003-9.2017,7.2003,9.2017,completed
579,CITROËN,C2 ENTERPRISE,8610,C2 ENTERPRISE (JG_) 11.2003-12.2009,11.2003,12.2009,completed
580,CITROËN,C25,425,"C25 Bus (280_, 290_) 7.1981-2.1994",7.1981,2.1994,completed
581,CITROËN,C25,3522,"C25 Platform/Chassis (280_, 290_) 7.1981-3.1994",7.1981,3.1994,completed
582,CITROËN,C25,3521,"C25 Van (280_, 290_) 7.1981-7.1994",7.1981,7.1994,completed
583,CITROËN,C3,45170,"C3 IV (CC_, CB_) 1.2024",1.2024,,completed
584,CITROËN,C3,39647,"C3 III Van (SX_, SY_) 7.2016",7.2016,,completed
