id,manufacturer,manufacturer_external_id,external_id,name,status
3185,MASH,4492,898035893,BELENA,completed
3186,MASH,4492,-1782108172,BLACK SEVEN,completed
3187,MASH,4492,605594925,CAFERACER,completed
3188,MASH,4492,-352538647,DIRT TRACK,completed
3189,MASH,4492,-1531962936,FALCONE,completed
3190,MASH,4492,-1286390782,FAMILY SIDE,completed
3191,MASH,4492,738230462,FIVE HUNDRED,completed
3192,MASH,4492,293963620,FORCE,completed
3193,MASH,4492,1530277318,SCRAMBLER,completed
3194,MASH,4492,645205672,SEVENTY,completed
3195,MASH,4492,-1852805078,SEVENTY FIVE,completed
3196,MASH,4492,-1156778717,SIDE FORCE,completed
3197,MASH,4492,208861721,SIX HUNDRED,completed
3198,MASH,4492,-1221745432,TWO FIFTY,completed
3199,MASH,4492,624821115,VON DUTCH,completed
3200,MASH,4492,2136891947,X-RIDE,completed
3201,MAXUS,3300,-1057174143,DELIVER 9,completed
3202,MAXUS,3300,-2076662463,eDELIVER 3,completed
3203,MAXUS,3300,-1069677523,eDELIVER 5,completed
3204,MAXUS,3300,-2076585447,eDELIVER 7,completed
3205,MAXUS,3300,-1874256304,eDELIVER 9,completed
3206,MAXUS,3300,-1343395,MIFA 7,completed
3207,MAXUS,3300,-2063504771,MIFA 9,completed
3208,MAXUS,3300,943919843,T90,completed
3209,MAXUS,3300,1393629567,V80,completed
3210,MAYBACH,2164,596938532,57,completed
3211,MAYBACH,2164,860964176,62,completed
3212,MBK,4061,-575054003,BOOSTER,completed
3213,MBK,4061,1760337370,CLUB,completed
3214,MBK,4061,-54834769,DOODO,completed
3215,MBK,4061,-1453519878,EVOLIS,completed
3216,MBK,4061,-1836970374,FIZZ,completed
3217,MBK,4061,-1934983641,FLAME,completed
3218,MBK,4061,-688394697,FLIPPER,completed
3219,MBK,4061,-679938219,FORTE,completed
3220,MBK,4061,752785475,KILIBRE,completed
3221,MBK,4061,1915204001,MACHG,completed
3222,MBK,4061,1290028102,MOBYLETTE,completed
3223,MBK,4061,-1913613115,NITRO,completed
3224,MBK,4061,-1464037016,OCEO,completed
3225,MBK,4061,-882130293,OVETTO,completed
3226,MBK,4061,-1644380029,SKYCRUISER,completed
3227,MBK,4061,2139725235,SKYLINER,completed
3228,MBK,4061,-634643695,STUNT,completed
3229,MBK,4061,-599759942,THUNDER,completed
3230,MCLAREN,1518,-1004082251,540C,completed
3231,MCLAREN,1518,-2124915369,570GT,completed
3232,MCLAREN,1518,207791506,570S,completed
3233,MCLAREN,1518,-17598573,600LT,completed
3234,MCLAREN,1518,207249726,650S,completed
3235,MCLAREN,1518,-221562101,675LT,completed
3236,MCLAREN,1518,1849781440,720S,completed
3237,MCLAREN,1518,-1578803191,750S,completed
3238,MCLAREN,1518,-2063349522,765LT,completed
3239,MCLAREN,1518,-254072875,ARTURA,completed
3240,MCLAREN,1518,343315088,ARTURA Spider,completed
3241,MCLAREN,1518,242179377,F1,completed
3242,MCLAREN,1518,1867817917,GT,completed
3243,MCLAREN,1518,2065079709,GTS,completed
3244,MCLAREN,1518,-1117252023,LM,completed
3245,MCLAREN,1518,250114637,MP4,completed
3246,MCLAREN,1518,2097331183,P1,completed
3247,MCLAREN,1518,710080773,SENNA,completed
3248,MCLAREN,1518,1649524801,SPEEDTAIL,completed
3249,MEGA,845,1984285043,CLUB,completed
3250,MEGA,845,2091134934,CLUB II,completed
3251,MEGA,845,1772882095,D-TRUCK,completed
3252,MEGA,845,-429457119,e-Worker,completed
3253,MEGA,845,-656203105,MONTE CARLO,completed
3254,MEGA,845,-633367796,TRACK,completed
3255,MEGELLI,4618,-975899746,MOTARD,completed
3256,MEGELLI,4618,380685503,NAKED,completed
3257,MEGELLI,4618,-1210749070,SPORT,completed
3258,METROCAB,1520,1268633504,TAXI,completed
3259,MIA ELECTRIC,3961,-741050622,MIA,completed
3260,MICRO,6545,-466910194,MICROLINO,completed
3261,MICROCAR,4219,1077560218,DUE,completed
3262,MICROCAR,4219,-1880011653,FLEX,completed
3263,MICROCAR,4219,-1474033829,M.GO,completed
3264,MICROCAR,4219,-944962056,MC 1,completed
3265,MICROCAR,4219,1766093153,MC 2,completed
3266,MIDDLEBRIDGE,1521,706569890,SCIMITAR GTE,completed
3267,MINELLI,1522,47961004,TF,completed
3268,MITSUOKA,2904,779485349,HIMIKO,completed
3269,MITSUOKA,2904,-1349042669,OROCHI,completed
3270,MORGAN,803,1479211818,3-WHEELER,completed
3271,MORGAN,803,-1765841077,AERO,completed
3272,MORGAN,803,-1100137580,AERO 8,completed
3273,MORGAN,803,-2044422423,AERO SUPERSPORTS,completed
3274,MORGAN,803,741738839,AEROMAX,completed
3275,MORGAN,803,521082526,EVA,completed
3276,MORGAN,803,-2044623778,FOUR FOUR,completed
3277,MORGAN,803,1008645228,PLUS EIGHT,completed
3278,MORGAN,803,-144155423,PLUS FOUR,completed
3279,MORGAN,803,994012030,PLUS SIX,completed
3280,MORGAN,803,1921379315,ROADSTER,completed
3281,MORRIS,78,-1701399064,ITAL,completed
3282,MORRIS,78,233689396,MARINA,completed
3283,MORRIS,78,-1678881427,MINI,completed
3284,MOSKVICH,813,-815270596,2140,completed
3285,MOSKVICH,813,2085031498,2141,completed
3286,MOSKVICH,813,-330581028,403,completed
3287,MOSKVICH,813,-1660786150,407,completed
3288,MOSKVICH,813,33099600,412,completed
3289,MOSKVICH,813,719912426,423,completed
3290,MOSKVICH,813,-1985374998,427,completed
3291,MOSKVICH,813,-156122191,ASLK 2137,completed
3292,MOSKVICH,813,15155969,ASLK 2140,completed
3293,MOTO GUZZI,4062,1498929393,1000,completed
3294,MOTO GUZZI,4062,-2041321365,1200,completed
3295,MOTO GUZZI,4062,29960130,125 TURISMO,completed
3296,MOTO GUZZI,4062,-1860666975,250 TS,completed
3297,MOTO GUZZI,4062,1706072911,850 T,completed
3298,MOTO GUZZI,4062,-2139458215,AUDACE,completed
3299,MOTO GUZZI,4062,2063174273,BELLAGIO,completed
3300,MOTO GUZZI,4062,-1654133003,BREVA,completed
3301,MOTO GUZZI,4062,-1998203237,CALIFORNIA,completed
3302,MOTO GUZZI,4062,1395220278,DAYTONA,completed
3303,MOTO GUZZI,4062,-1562482238,ELDORADO,completed
3304,MOTO GUZZI,4062,1106908158,GRISO,completed
3305,MOTO GUZZI,4062,1303913535,GTS,completed
3306,MOTO GUZZI,4062,1365249122,LE MANS,completed
3307,MOTO GUZZI,4062,80455016,MGS-01,completed
3308,MOTO GUZZI,4062,86958786,MGX,completed
3309,MOTO GUZZI,4062,1240178630,NEVADA,completed
3310,MOTO GUZZI,4062,1778314557,NORGE,completed
3311,MOTO GUZZI,4062,-1292949159,QUOTA,completed
3312,MOTO GUZZI,4062,1141584191,SPORT,completed
3313,MOTO GUZZI,4062,-1005728264,STELVIO,completed
3314,MOTO GUZZI,4062,764552361,V 10,completed
3315,MOTO GUZZI,4062,1068959752,V 100,completed
3316,MOTO GUZZI,4062,1151268205,V 11,completed
3317,MOTO GUZZI,4062,-545855405,V 35,completed
3318,MOTO GUZZI,4062,423115737,V 50,completed
3319,MOTO GUZZI,4062,961771493,V 65,completed
3320,MOTO GUZZI,4062,954191022,V 7,completed
3321,MOTO GUZZI,4062,1733010271,V 75,completed
3322,MOTO GUZZI,4062,-191320953,V 85,completed
3323,MOTO GUZZI,4062,1175330015,V 9,completed
3324,MOTO-MORINI,4077,1676022288,11 1/2,completed
3325,MOTO-MORINI,4077,1596924532,125,completed
3326,MOTO-MORINI,4077,-542778066,250,completed
3327,MOTO-MORINI,4077,510350669,3,completed
3328,MOTO-MORINI,4077,2087993016,350,completed
3329,MOTO-MORINI,4077,2062008799,400,completed
3330,MOTO-MORINI,4077,-361236744,500,completed
3331,MOTO-MORINI,4077,-1497959847,501,completed
3332,MOTO-MORINI,4077,-40180366,6 1/2,completed
3333,MOTO-MORINI,4077,2123605546,9 1/2,completed
3334,MOTO-MORINI,4077,353379214,CALIBRO,completed
3335,MOTO-MORINI,4077,876903051,CAMEL,completed
3336,MOTO-MORINI,4077,-1185436598,COGUARO,completed
3337,MOTO-MORINI,4077,-1905859769,CORSARO,completed
3338,MOTO-MORINI,4077,1506599689,DART,completed
3339,MOTO-MORINI,4077,905055018,EXCALIBUR,completed
3340,MOTO-MORINI,4077,-355486747,GRANPASSO,completed
3341,MOTO-MORINI,4077,-1705633736,MILANO,completed
3342,MOTO-MORINI,4077,938455588,NEW,completed
3343,MOTO-MORINI,4077,-1531739823,SCRAMBLER,completed
3344,MOTO-MORINI,4077,862715811,SPORT,completed
3345,MOTO-MORINI,4077,-282699413,X-CAPE,completed
3346,MOTOBI,4328,228583381,BC,completed
3347,MOTOBI,4328,2078422818,BS,completed
3348,MOTOBI,4328,1075651293,DL,completed
3349,MOTOBI,4328,1245666619,MISANO,completed
3350,MOTOBI,4328,916999529,MODENA,completed
3351,MOTOBI,4328,998400672,RIMINI,completed
3352,MOTOWELL,4493,-211166620,CROGEN,completed
3353,MOTOWELL,4493,802424932,ELENOR,completed
3354,MOTOWELL,4493,-622311772,GAMINI,completed
3355,MOTOWELL,4493,388369376,GRAND MEXON,completed
3356,MOTOWELL,4493,358890939,MAGNET,completed
3357,MOTOWELL,4493,-785241553,RETROSA,completed
3358,MOTOWELL,4493,1467501403,TOP-R,completed
3359,MOTOWELL,4493,504455554,YOYO,completed
3360,MOTRON,6567,1087185218,BREEZY,completed
3361,MOTRON,6567,-435751297,CUBERTINO,completed
3362,MOTRON,6567,2021340887,IDEO,completed
3363,MOTRON,6567,-851977147,NOMAD,completed
3364,MOTRON,6567,345279608,REVOLVER 125,completed
3365,MOTRON,6567,-1756279486,VENTURA,completed
3366,MOTRON,6567,1911166493,VIZION,completed
3367,MOTRON,6567,-2061209831,VOLTZ,completed
3368,MOTRON,6567,-988197611,WHIZZ,completed
3369,MOTRON,6567,-702996179,X-NORD,completed
3370,MPM MOTORS,5204,-1833733377,ERELIS,completed
3371,MV AGUSTA,2761,-1082998815,BRUTALE,completed
3372,MV AGUSTA,2761,1733830726,DRAGSTER,completed
3373,MV AGUSTA,2761,-281858626,F3,completed
3374,MV AGUSTA,2761,-2031310899,F4,completed
3375,MV AGUSTA,2761,1553902275,GT,completed
3376,MV AGUSTA,2761,-1949372177,LXP,completed
3377,MV AGUSTA,2761,1055345590,RIVALE,completed
3378,MV AGUSTA,2761,565976257,RUSH,completed
3379,MV AGUSTA,2761,1842370938,STRADALE,completed
3380,MV AGUSTA,2761,-1845760363,SUPERVELOCE,completed
3381,MV AGUSTA,2761,1234834093,TURISMO VELOCE,completed
3382,MZ,4063,329671617,1000,completed
3383,MZ,4063,-1461476239,660,completed
3384,MZ,4063,-2140594265,BAGHIRA,completed
3385,MZ,4063,-181532362,ETS,completed
3386,MZ,4063,1231910999,ETZ,completed
3387,MZ,4063,-87047626,MASTIFF,completed
3388,MZ,4063,135266548,MOSKITO,completed
3389,MZ,4063,-1791110351,RT,completed
3390,MZ,4063,462519387,SAXON,completed
3391,MZ,4063,-815643916,SKORPION,completed
3392,MZ,4063,-1344518776,TS,completed
3393,NIO,4780,-1470555921,EC6,completed
3394,NIO,4780,-335656761,EL6,completed
3395,NIO,4780,-1854488750,EL8,completed
3396,NIO,4780,1322774797,ES6,completed
3397,NIO,4780,-1411720422,ES7,completed
3398,NIO,4780,2079992930,ES8,completed
3399,NIO,4780,-1318552476,ET5,completed
3400,NIO,4780,-393457542,ET7,completed
3401,NIPPONIA,4334,2136629070,ALTIVA,completed
3402,NIPPONIA,4334,1741198878,AX,completed
3403,NIPPONIA,4334,427059128,BWS,completed
3404,NIPPONIA,4334,1104930336,CG,completed
3405,NIPPONIA,4334,60191091,DION,completed
3406,NIPPONIA,4334,404838924,EZIO,completed
3407,NIPPONIA,4334,-789276564,LEADNV,completed
3408,NIPPONIA,4334,1570727539,LINCE,completed
3409,NIPPONIA,4334,1534962284,MIRO,completed
3410,NIPPONIA,4334,-440653688,SUPER RAYO,completed
3411,NIPPONIA,4334,-194169836,YUNA,completed
3412,NISSAN (DFAC),3141,-1741504062,TIIDA,completed
3413,NIU,4613,1047740289,MQI,completed
3414,NIU,4613,643043284,N1S,completed
3415,NIU,4613,1523877994,NQI,completed
3416,NIU,4613,1067537234,RQI,completed
3417,NOBLE,3625,1946285570,M12,completed
3418,NOBLE,3625,-350003801,M15,completed
3419,NOBLE,3625,-534251884,M400,completed
3420,NOBLE,3625,-224939258,M600,completed
3421,NORTON,4723,-1510827741,COMMANDO,completed
3422,NORTON,4723,1634230875,DOMINATOR,completed
3423,NSU,81,-1381010298,1000,completed
3424,NSU,81,-695882520,1200,completed
3425,NSU,81,1384375388,PRINZ,completed
3426,NSU,81,2141884301,RO 80,completed
3427,NSU,81,-2054660504,SPIDER,completed
3428,NSU,81,1555341983,TT,completed
3429,NSU,81,-1269828060,TTS,completed
3430,OHM,7289,-1369360002,35,completed
3431,OLDSMOBILE,1141,-1624129068,CUTLASS SUPREME,completed
3432,OLTCIT,1527,-2107795498,11,completed
3433,OMODA,7642,967501362,E5,completed
3434,ONLINE,6350,2078031280,BESTIA,completed
3435,ONLINE,6350,806910312,MEMORY,completed
3436,ONLINE,6350,811674404,RT,completed
3437,ONLINE,6350,-509279367,TREVIS,completed
3438,ONLINE,6350,382414134,VT,completed
3439,OPEL,84,1126014242,ADAM,completed
3440,OPEL,84,632210794,AGILA,completed
3441,OPEL,84,-1232225624,AMPERA,completed
3442,OPEL,84,1719596605,ANTARA,completed
3443,OPEL,84,1717485602,ARENA,completed
3444,OPEL,84,833405950,ASCONA,completed
3445,OPEL,84,-1366644461,ASTRA,completed
3446,OPEL,84,1716994540,ASTRA A+,completed
3447,OPEL,84,-1769613837,ASTRA F CLASSIC,completed
3448,OPEL,84,-919445196,ASTRA G CLASSIC,completed
3449,OPEL,84,650557752,ASTRA H CLASSIC,completed
3450,OPEL,84,-649211226,ASTRA J,completed
3451,OPEL,84,-1649847143,CALIBRA,completed
3452,OPEL,84,2068109071,CAMPO,completed
3453,OPEL,84,1977850912,CASCADA,completed
3454,OPEL,84,131312818,COMBO,completed
3455,OPEL,84,-725396133,COMMODORE,completed
3456,OPEL,84,2010092732,CORSA,completed
3457,OPEL,84,-1686265291,CORSA UTILITY,completed
3458,OPEL,84,721818029,CROSSLAND X / CROSSLAND,completed
3459,OPEL,84,-139913815,FRONTERA,completed
3460,OPEL,84,363108240,GRANDLAND / GRANDLAND X,completed
3461,OPEL,84,-223985810,GT,completed
3462,OPEL,84,930106053,INSIGNIA,completed
3463,OPEL,84,2136764836,KADETT,completed
3464,OPEL,84,-2946681,KAPITÄN,completed
3465,OPEL,84,1276259346,KARL,completed
3466,OPEL,84,1919391613,MANTA,completed
3467,OPEL,84,943376815,MERIVA,completed
3468,OPEL,84,-1729753822,MOKKA,completed
3469,OPEL,84,1808445163,MOKKA / MOKKA X,completed
3470,OPEL,84,28624870,MOKKA X,completed
3471,OPEL,84,-274845662,MONTEREY,completed
3472,OPEL,84,1571529747,MONZA,completed
3473,OPEL,84,-1766113175,MOVANO,completed
3474,OPEL,84,-1824232582,OLYMPIA REKORD,completed
3475,OPEL,84,681601787,OMEGA,completed
3476,OPEL,84,343586025,REKORD,completed
3477,OPEL,84,-615504212,ROCKS-E,completed
3478,OPEL,84,-1814262661,SENATOR,completed
3479,OPEL,84,29283326,SIGNUM,completed
3480,OPEL,84,-1681245773,SINTRA,completed
3481,OPEL,84,2047399913,SPEEDSTER,completed
3482,OPEL,84,-353699950,TIGRA,completed
3483,OPEL,84,-896340829,VECTRA,completed
3484,OPEL,84,1112246136,VIVARO,completed
3485,OPEL,84,-1935458268,ZAFIRA,completed
3486,OPEL,84,1193403042,ZAFIRA / ZAFIRA FAMILY,completed
3487,OPEL,84,465069699,ZAFIRA LIFE,completed
3488,OPEL,84,1719259234,ZAFIRA TOURER,completed
3489,ORA,5123,1704208203,07,completed
3490,ORA,5123,-443677390,ES11,completed
3491,OSCA,1529,-1435431584,2500 GT,completed
3492,PAGANI,4164,240513109,HUAYRA,completed
3493,PAGANI,4164,-239376990,ZONDA,completed
3494,PANOZ,1530,-979646854,ROADSTER,completed
3495,PANTHER,1531,280386435,KALLISTA,completed
3496,PANTHER,1531,-2044423692,LIMA,completed
3497,PANTHER,1531,-433312406,SOLO,completed
3498,PERODUA,1533,2064959505,ALZA,completed
3499,PERODUA,1533,627350972,KANCIL,completed
3500,PERODUA,1533,1221226008,KELISA,completed
3501,PERODUA,1533,-139203683,KENARI,completed
3502,PERODUA,1533,-284216689,MYVI,completed
3503,PERODUA,1533,-2087092618,VIVA,completed
3504,PGO MOTORCYCLES,4078,1407496226,BIG MAX,completed
3505,PGO MOTORCYCLES,4078,342853259,BON,completed
3506,PGO MOTORCYCLES,4078,-1443389126,COMET,completed
3507,PGO MOTORCYCLES,4078,-545796150,G-MAX,completed
3508,PGO MOTORCYCLES,4078,1628576144,GALAXY,completed
3509,PGO MOTORCYCLES,4078,1336087155,HOT,completed
3510,PGO MOTORCYCLES,4078,-1946024107,J-BUBU,completed
3511,PGO MOTORCYCLES,4078,1720022833,LIBRA,completed
3512,PGO MOTORCYCLES,4078,-2109448637,LIGERO,completed
3513,PGO MOTORCYCLES,4078,-1124115983,PM-S,completed
3514,PGO MOTORCYCLES,4078,864600365,PM-X,completed
3515,PGO MOTORCYCLES,4078,1625046142,RODOSHOW,completed
3516,PGO MOTORCYCLES,4078,-1408682738,STAR,completed
3517,PGO MOTORCYCLES,4078,-13813247,T-REX,completed
3518,PGO MOTORCYCLES,4078,352806364,TIGRA,completed
3519,PGO MOTORCYCLES,4078,945390585,TORNADO,completed
3520,PGO MOTORCYCLES,4078,15700602,X-HOT,completed
3521,PIAGGIO,181,-2067271,APE (MP) VESPACAR,completed
3522,PIAGGIO,181,934952097,APE 50,completed
3523,PIAGGIO,181,-2106591909,APE CALESSINO,completed
3524,PIAGGIO,181,-642132403,APE CLASSIC,completed
3525,PIAGGIO,181,-1239105550,APE TM,completed
3526,PIAGGIO,181,1529534806,BEVERLY,completed
3527,PIAGGIO,181,1036987829,BOXER,completed
3528,PIAGGIO,181,1672237543,BRAVO,completed
3529,PIAGGIO,181,399055531,CARNABY,completed
3530,PIAGGIO,181,-58091740,CIAO,completed
3531,PIAGGIO,181,372331550,DIESIS,completed
3532,PIAGGIO,181,-1210516375,FLY,completed
3533,PIAGGIO,181,320624393,FREE,completed
3534,PIAGGIO,181,-795092729,GRILLO,completed
3535,PIAGGIO,181,-1293310927,HEXAGON,completed
3536,PIAGGIO,181,1620391715,LIBERTY,completed
3537,PIAGGIO,181,-1338467189,M500,completed
3538,PIAGGIO,181,-185106841,MEDLEY,completed
3539,PIAGGIO,181,-1418870140,MP3,completed
3540,PIAGGIO,181,-698316619,MYMOOVER,completed
3541,PIAGGIO,181,701319445,NRG,completed
3542,PIAGGIO,181,-1566131861,PIAGGIO 1,completed
3543,PIAGGIO,181,-56824913,PORTER,completed
3544,PIAGGIO,181,672948387,PORTER NP6,completed
3545,PIAGGIO,181,-1692801242,QUARGO,completed
3546,PIAGGIO,181,817027953,QUARZ,completed
3547,PIAGGIO,181,1466415640,ROBINSON,completed
3548,PIAGGIO,181,-1451513143,SFERA,completed
3549,PIAGGIO,181,538209461,SI,completed
3550,PIAGGIO,181,1127935686,SKIPPER,completed
3551,PIAGGIO,181,506307728,SKR,completed
3552,PIAGGIO,181,1398435487,STORM,completed
3553,PIAGGIO,181,-1326102056,TPH,completed
3554,PIAGGIO,181,-1002107246,TYPHOON,completed
3555,PIAGGIO,181,1576199837,VELOFAX,completed
3556,PIAGGIO,181,810078838,X-EVO,completed
3557,PIAGGIO,181,-1581348943,X10,completed
3558,PIAGGIO,181,1999086941,X7,completed
3559,PIAGGIO,181,-281992807,X8,completed
3560,PIAGGIO,181,-994944485,X9,completed
3561,PIAGGIO,181,1163376201,ZIP,completed
3562,PININFARINA,3046,1375250875,SPIDEREUROPA,completed
3563,PLYMOUTH,850,1264409554,BREEZE,completed
3564,PLYMOUTH,850,503524790,NEON,completed
3565,PLYMOUTH,850,-152788575,SUNDANCE,completed
3566,PLYMOUTH,850,-130312577,VOYAGER / GRAND VOYAGER,completed
3567,POLARIS,5152,-1418893929,SLINGSHOT,completed
3568,POLESTAR,4817,-471604850,POLESTAR 1,completed
3569,POLESTAR,4817,-2044386054,POLESTAR 2,completed
3570,POLESTAR,4817,895863452,POLESTAR 3,completed
3571,POLESTAR,4817,-54962306,POLESTAR 4,completed
3572,PONTIAC,774,-57138158,BONNEVILLE,completed
3573,PONTIAC,774,-1887230329,FIREBIRD,completed
3574,PONTIAC,774,1390303128,PHOENIX,completed
3575,PONTIAC,774,-497878653,SUNBIRD,completed
3576,PONTIAC,774,639428399,TRANS SPORT,completed
3577,PORSCHE,92,-289807848,356,completed
3578,PORSCHE,92,-2083603290,718 BOXSTER,completed
3579,PORSCHE,92,226300391,718 CAYMAN,completed
3580,PORSCHE,92,-1569449310,911,completed
3581,PORSCHE,92,1383706903,912,completed
3582,PORSCHE,92,-733829556,914,completed
3583,PORSCHE,92,-1950702316,918,completed
3584,PORSCHE,92,-986860341,924,completed
3585,PORSCHE,92,-1329759635,928,completed
3586,PORSCHE,92,513025549,944,completed
3587,PORSCHE,92,1638418647,959,completed
3588,PORSCHE,92,-1968094969,968,completed
3589,PORSCHE,92,-1078983187,BOXSTER,completed
3590,PORSCHE,92,-1565904464,CARRERA GT,completed
3591,PORSCHE,92,-1973489089,CAYENNE,completed
3592,PORSCHE,92,1253145966,CAYMAN,completed
3593,PORSCHE,92,-911161401,MACAN,completed
3594,PORSCHE,92,403145982,PANAMERA,completed
3595,PORSCHE,92,-2041562016,TAYCAN,completed
3596,PREMIER,851,-1510762862,118 NE,completed
3597,PREMIER,851,-335532882,PADMINI,completed
3598,PRIKE,8129,-122881522,XDV,completed
3599,PROTON,778,-706968620,AEROBACK,completed
3600,PROTON,778,-735384515,COMPACT,completed
3601,PROTON,778,216646860,EXORA,completed
3602,PROTON,778,1900155399,GEN 2,completed
3603,PROTON,778,1503029502,IMPIAN,completed
3604,PROTON,778,-1639074710,JUMBUCK,completed
3605,PROTON,778,-307308855,PERSONA,completed
3606,PROTON,778,-1327099536,PERSONA 300,completed
3607,PROTON,778,-807155828,PERSONA 400,completed
3608,PROTON,778,-1255474336,SALOON,completed
3609,PROTON,778,1265994656,SATRIA NEO,completed
3610,PROTON,778,218230190,SAVVY,completed
3611,PROTON,778,-1120191680,SUPRIMA S,completed
3612,PROTON,778,1507985799,WIRA,completed
3613,PUCH,1580,752879266,COBRA,completed
3614,PUCH,1580,-654728658,G-MODELL,completed
3615,PUCH,1580,-608113968,IMOLA,completed
3616,PUCH,1580,-844095875,LIDO,completed
3617,PUCH,1580,1116681032,MAXI,completed
3618,PUCH,1580,-744410856,P,completed
3619,PUCH,1580,693559555,RACING,completed
3620,PUCH,1580,453455406,X,completed
3621,QINGQI,4771,440400892,OFFROAD,completed
3622,QINGQI,4771,-1341637178,QM125,completed
3623,QINGQI,4771,1209347573,QM50,completed
3624,QJMOTOR,6687,-2006997290,SRK,completed
3625,QJMOTOR,6687,1808996591,SRT,completed
3626,QJMOTOR,6687,1332496743,SRV,completed
3627,QOODER,8185,478295254,QOODER,completed
3628,QOODER,8185,1925960070,QV3,completed
3629,QUADRO,4346,1704363444,QOODER,completed
3630,QUADRO,4346,428665172,QUADRO,completed
3631,QUADRO,4346,-1718236293,QV3,completed
3632,RAM,3689,1016606963,1500,completed
3633,RAM,3689,-656882933,RAMPAGE,completed
3634,RANGER,1534,1869702608,REKORD,completed
3635,RAYTON FISSORE,1536,845516690,MAGNUM,completed
3636,REGAL RAPTOR,4377,903545113,SPT,completed
3637,RELIANT,773,-206694793,FOX,completed
3638,RELIANT,773,-2117316706,KITTEN,completed
3639,RELIANT,773,-1313103666,REBEL,completed
3640,RELIANT,773,-643887536,RIALTO,completed
3641,RELIANT,773,720961919,SCIMITAR,completed
3642,RELIANT,773,1061097042,SCIMITAR SABRE,completed
3643,RENAULT TRUCKS,694,-1931191473,B,completed
3644,RENAULT TRUCKS,694,-1810901460,MASCOTT,completed
3645,RENAULT TRUCKS,694,1180889860,MESSENGER,completed
3646,REVA,3555,-614835213,G-WIZ,completed
3647,REX,4290,-923213400,BERGAMO,completed
3648,REX,4290,1990008625,CAPRIOLO,completed
3649,REX,4290,-1530669689,CHOPPER,completed
3650,REX,4290,470810269,E-REX,completed
3651,REX,4290,1401104882,ENDURO,completed
3652,REX,4290,1835577599,ESCAPE,completed
3653,REX,4290,391721747,GENUA,completed
3654,REX,4290,1188143257,IMOLA,completed
3655,REX,4290,-1076348668,MILANO,completed
3656,REX,4290,-1697565353,MONACO,completed
3657,REX,4290,-186151582,MONZA,completed
3658,REX,4290,-2044467977,PALERMO,completed
3659,REX,4290,1373052951,REX,completed
3660,REX,4290,1996495468,REXY,completed
3661,REX,4290,-539379540,RS,completed
3662,REX,4290,1723397274,SC,completed
3663,REX,4290,-387566687,SCOOTER,completed
3664,REX,4290,161594031,SILVERSTREET,completed
3665,REX,4290,2123801142,SPEEDY125,completed
3666,REX,4290,-647587329,SUPERMOTO,completed
3667,REX,4290,-1044894686,TORINO,completed
3668,REX,4290,-440331911,TROPHY,completed
3669,RIEJU,4621,-961131707,MR,completed
3670,RILEY,1539,1729938350,4/72,completed
3671,RILEY,1539,-969253275,ELF,completed
3672,RILEY,1539,67864869,KESTREL,completed
3673,RIVERO,4404,-1303730642,GP,completed
3674,RIVERO,4404,-1553413123,MONZA,completed
3675,RIVERO,4404,1556690843,PHOENIX,completed
3676,RIVERO,4404,926487132,TOSCANA,completed
3677,RIVERO,4404,-1286910355,VENETO,completed
3678,ROLLS-ROYCE,705,1104316955,CORNICHE,completed
3679,ROLLS-ROYCE,705,1312253084,CULLINAN,completed
3680,ROLLS-ROYCE,705,-31460023,DAWN,completed
3681,ROLLS-ROYCE,705,-628003663,GHOST,completed
3682,ROLLS-ROYCE,705,-400412623,PARK WARD,completed
3683,ROLLS-ROYCE,705,2066295846,PHANTOM,completed
3684,ROLLS-ROYCE,705,1228722966,SILVER DAWN,completed
3685,ROLLS-ROYCE,705,280750257,SILVER SERAPH,completed
3686,ROLLS-ROYCE,705,726520205,SILVER SHADOW,completed
3687,ROLLS-ROYCE,705,-1340718615,SILVER SPIRIT,completed
3688,ROLLS-ROYCE,705,-1002186111,SILVER SPUR,completed
3689,ROLLS-ROYCE,705,-1941081172,SILVER WRAITH,completed
3690,ROLLS-ROYCE,705,1222773103,SPECTRE,completed
3691,ROLLS-ROYCE,705,685007330,WRAITH,completed
3692,ROYAL ENFIELD,4386,-365806796,BULLET,completed
3693,ROYAL ENFIELD,4386,-739798239,CLASSIC,completed
3694,ROYAL ENFIELD,4386,-950984684,CLASSIC CHROME,completed
3695,ROYAL ENFIELD,4386,-839119474,CONTINENTAL,completed
3696,ROYAL ENFIELD,4386,1948535421,HIMALAYAN,completed
3697,ROYAL ENFIELD,4386,-687315611,HNTR,completed
3698,ROYAL ENFIELD,4386,-561692954,INTERCEPTOR,completed
3699,ROYAL ENFIELD,4386,-1754446351,METEOR,completed
3700,ROYAL ENFIELD,4386,-2075391075,SHOTGUN,completed
3701,ROYAL ENFIELD,4386,-196351781,SUPER METEOR,completed
3702,ROYAL ENFIELD,4386,-1171026984,THUNDERBIRD,completed
3703,RUF,4152,1388490294,3800,completed
3704,RUF,4152,926051215,Rt 12,completed
3705,RUF,4152,-448706799,Rt 35,completed
3706,RUF,4152,466224103,SCR,completed
3707,SACHS,4064,-559334472,49er,completed
3708,SACHS,4064,-108247896,B,completed
3709,SACHS,4064,-1603133155,BEE,completed
3710,SACHS,4064,-114194445,EAGLE,completed
3711,SACHS,4064,1660267366,GIPSY,completed
